eventId,eventName,year,month,day,personId,personName,personCountry,personContinent,competitionId,best,average,recordValue,recordType,recordDescription,recordYear
555bf,5x5x5 Blindfolded,2009,10,9,2004GALL02,Clément Gallet,France,Europe,WC2009,3126,0,3126,NR Single,France Record,2009
555bf,5x5x5 Blindfolded,2010,7,17,2009LIAN03,Chester Lian,Malaysia,Asia,CatAndMouse2010,882,-1,882,NR Single,Malaysia Record,2010
555bf,5x5x5 Blindfolded,2010,10,3,2007YUNQ01,Yunqi Ouyang (欧阳韵奇),China,Asia,GuangdongOpen2010,1787,0,1787,NR Single,China Record,2010
555bf,5x5x5 Blindfolded,2009,10,9,2004GALL02,Clément Gallet,France,Europe,WC2009,3126,0,3126,NR Single,France Record,2010
555bf,5x5x5 Blindfolded,2011,1,29,2009LIAN03,Chester Lian,Malaysia,Asia,UIUCSpring2011,864,0,864,NR Single,Malaysia Record,2011
555bf,5x5x5 Blindfolded,2011,10,1,2010LIAN06,Zhizhe Liang (梁稚喆),China,Asia,XianAutumn2011,803,-1,803,NR Single,China Record,2011
555bf,5x5x5 Blindfolded,2009,10,9,2004GALL02,Clément Gallet,France,Europe,WC2009,3126,0,3126,NR Single,France Record,2011
555bf,5x5x5 Blindfolded,2011,1,29,2009LIAN03,Chester Lian,Malaysia,Asia,UIUCSpring2011,864,0,864,NR Single,Malaysia Record,2012
555bf,5x5x5 Blindfolded,2012,11,24,2010LIAN06,Zhizhe Liang (梁稚喆),China,Asia,BeijingWinter2012,740,-1,740,NR Single,China Record,2012
555bf,5x5x5 Blindfolded,2012,6,23,2008COUR01,François Courtès,France,Europe,AachenSummer2012,987,-1,987,NR Single,France Record,2012
555bf,5x5x5 Blindfolded,2011,1,29,2009LIAN03,Chester Lian,Malaysia,Asia,UIUCSpring2011,864,0,864,NR Single,Malaysia Record,2013
555bf,5x5x5 Blindfolded,2013,4,30,2011ZHUK01,Kun Zhu (朱坤),China,Asia,LanzhouOpen2013,706,-1,706,NR Single,China Record,2013
555bf,5x5x5 Blindfolded,2013,11,9,2008COUR01,François Courtès,France,Europe,MunichOpen2013,876,-1,876,NR Single,France Record,2013
555bf,5x5x5 Blindfolded,2014,7,19,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MelakaOpen2014,621,-1,621,NR Single,Malaysia Record,2014
555bf,5x5x5 Blindfolded,2013,4,30,2011ZHUK01,Kun Zhu (朱坤),China,Asia,LanzhouOpen2013,706,-1,706,NR Single,China Record,2014
555bf,5x5x5 Blindfolded,2013,11,9,2008COUR01,François Courtès,France,Europe,MunichOpen2013,876,-1,876,NR Single,France Record,2014
555bf,5x5x5 Blindfolded,2014,7,19,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MelakaOpen2014,621,-1,621,NR Single,Malaysia Record,2015
555bf,5x5x5 Blindfolded,2015,10,2,2013LINK01,Kaijun Lin (林恺俊),China,Asia,ChinaChampionship2015,422.25,-1,422.25,NR Single,China Record,2015
555bf,5x5x5 Blindfolded,2013,11,9,2008COUR01,François Courtès,France,Europe,MunichOpen2013,876,-1,876,NR Single,France Record,2015
555bf,5x5x5 Blindfolded,2016,12,20,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysiaCubeOpen2016,424.89,-1,424.89,NR Single,Malaysia Record,2016
555bf,5x5x5 Blindfolded,2016,11,5,2013LINK01,Kaijun Lin (林恺俊),China,Asia,ShanghaiWinterisComing2016,286.74,-1,286.74,NR Single,China Record,2016
555bf,5x5x5 Blindfolded,2016,5,21,2015PHOM01,William Phommaha,France,Europe,LyonMegaminxOpen2016,562.32,0,562.32,NR Single,France Record,2016
555bf,5x5x5 Blindfolded,2016,12,20,2012SEVE01,Ainesh Sevellaraja,Malaysia,Asia,MalaysiaCubeOpen2016,424.89,-1,424.89,NR Single,Malaysia Record,2017
555bf,5x5x5 Blindfolded,2017,6,24,2013LINK01,Kaijun Lin (林恺俊),China,Asia,BeijingOpen2017,227.5,258.76,227.5,NR Single,China Record,2017
555bf,5x5x5 Blindfolded,2017,4,29,2015PHOM01,William Phommaha,France,Europe,BarbyCube732017,392.53,-1,392.53,NR Single,France Record,2017
555bf,5x5x5 Blindfolded,2018,11,23,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,MalaysiaCubeChampionship2018,397.03,-1,397.03,NR Single,Malaysia Record,2018
555bf,5x5x5 Blindfolded,2018,2,24,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SingaporeChampionship2018,226.56,234.71,226.56,NR Single,China Record,2018
555bf,5x5x5 Blindfolded,2018,7,19,2015PHOM01,William Phommaha,France,Europe,Euro2018,343.83,-1,343.83,NR Single,France Record,2018
555bf,5x5x5 Blindfolded,2019,8,24,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,SabahCubeOpen2019,279.35,-1,279.35,NR Single,Malaysia Record,2019
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2019
555bf,5x5x5 Blindfolded,2019,4,20,2015PHOM01,William Phommaha,France,Europe,FrenchChampionship2019,333.92,-1,333.92,NR Single,France Record,2019
555bf,5x5x5 Blindfolded,2019,8,24,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,SabahCubeOpen2019,279.35,-1,279.35,NR Single,Malaysia Record,2020
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2020
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2020
555bf,5x5x5 Blindfolded,2019,4,20,2015PHOM01,William Phommaha,France,Europe,FrenchChampionship2019,333.92,-1,333.92,NR Single,France Record,2020
555bf,5x5x5 Blindfolded,2019,8,24,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,SabahCubeOpen2019,279.35,-1,279.35,NR Single,Malaysia Record,2021
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2021
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2021
555bf,5x5x5 Blindfolded,2019,4,20,2015PHOM01,William Phommaha,France,Europe,FrenchChampionship2019,333.92,-1,333.92,NR Single,France Record,2021
555bf,5x5x5 Blindfolded,2022,9,2,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,YJMalaysiaCubeOpen2022,152.3,-1,152.3,NR Single,Malaysia Record,2022
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2022
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2022
555bf,5x5x5 Blindfolded,2019,4,20,2015PHOM01,William Phommaha,France,Europe,FrenchChampionship2019,333.92,-1,333.92,NR Single,France Record,2022
555bf,5x5x5 Blindfolded,2023,8,12,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,WC2023,138.78,-1,138.78,NR Single,Malaysia Record,2023
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2023
555bf,5x5x5 Blindfolded,2019,12,27,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SelangorCubeOpen2019,159.12,169.17,159.12,NR Single,China Record,2023
555bf,5x5x5 Blindfolded,2023,5,6,2015PHOM01,William Phommaha,France,Europe,FrenchChampionship2023,317.35,-1,317.35,NR Single,France Record,2023
555bf,5x5x5 Blindfolded,2023,8,12,2017FENG10,Hill Pong Yong Feng,Malaysia,Asia,WC2023,138.78,-1,138.78,NR Single,Malaysia Record,2024
555bf,5x5x5 Blindfolded,2023,5,6,2015PHOM01,William Phommaha,France,Europe,FrenchChampionship2023,317.35,-1,317.35,NR Single,France Record,2024
555bf,5x5x5 Blindfolded,2013,7,26,2007ENDR01,Marcell Endrey,Hungary,Europe,WC2013,366.41,425.77,425.77,WR Average,World Record,2013
555bf,5x5x5 Blindfolded,2013,7,26,2007ENDR01,Marcell Endrey,Hungary,Europe,WC2013,366.41,425.77,425.77,WR Average,World Record,2014
555bf,5x5x5 Blindfolded,2015,4,18,2014SCHO02,Cale Schoon,United States,North America,FieldOfCubes2015,403.19,421,421,WR Average,World Record,2015
555bf,5x5x5 Blindfolded,2015,4,18,2014SCHO02,Cale Schoon,United States,North America,FieldOfCubes2015,403.19,421,421,WR Average,World Record,2016
555bf,5x5x5 Blindfolded,2017,6,24,2013LINK01,Kaijun Lin (林恺俊),China,Asia,BeijingOpen2017,227.5,258.76,258.76,WR Average,World Record,2017
555bf,5x5x5 Blindfolded,2018,2,24,2013LINK01,Kaijun Lin (林恺俊),China,Asia,SingaporeChampionship2018,226.56,234.71,234.71,WR Average,World Record,2018
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,147.63,WR Average,World Record,2019
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,147.63,WR Average,World Record,2020
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,147.63,WR Average,World Record,2021
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,147.63,WR Average,World Record,2022
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,147.63,WR Average,World Record,2023
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,147.63,WR Average,World Record,2024
555bf,5x5x5 Blindfolded,2008,5,17,2003HARD01,Chris Hardwick,United States,North America,WashingtonDCOpen2008,922,0,922,WR Single,World Record,2008
555bf,5x5x5 Blindfolded,2008,5,17,2003HARD01,Chris Hardwick,United States,North America,WashingtonDCOpen2008,922,0,922,WR Single,World Record,2009
555bf,5x5x5 Blindfolded,2010,8,28,2008SEPP01,Ville Seppänen,Finland,Europe,FinnishOpen2010,625,-1,625,WR Single,World Record,2010
555bf,5x5x5 Blindfolded,2011,5,21,2008SEPP01,Ville Seppänen,Finland,Europe,KirkkonummiOpen2011,588.58,0,588.58,WR Single,World Record,2011
555bf,5x5x5 Blindfolded,2012,4,28,2007ENDR01,Marcell Endrey,Hungary,Europe,ZuneOpen2012,404.77,-1,404.77,WR Single,World Record,2012
555bf,5x5x5 Blindfolded,2013,7,26,2007ENDR01,Marcell Endrey,Hungary,Europe,WC2013,366.41,425.77,366.41,WR Single,World Record,2013
555bf,5x5x5 Blindfolded,2014,8,23,2012JALO01,Grzegorz Jałocha,Poland,Europe,BydgoszczSummer2014,339.1,-1,339.1,WR Single,World Record,2014
555bf,5x5x5 Blindfolded,2015,11,27,2012STRA02,Roman Strakhov,Russia,Europe,MPEIOpen2015,304.81,-1,304.81,WR Single,World Record,2015
555bf,5x5x5 Blindfolded,2016,11,25,2012STRA02,Roman Strakhov,Russia,Europe,FinnishChampionship2016,282.06,-1,282.06,WR Single,World Record,2016
555bf,5x5x5 Blindfolded,2017,6,24,2013LINK01,Kaijun Lin (林恺俊),China,Asia,BeijingOpen2017,227.5,258.76,227.5,WR Single,World Record,2017
555bf,5x5x5 Blindfolded,2018,12,1,2016CHAP04,Stanley Chapel,United States,North America,ShakerFall2018,181.01,-1,181.01,WR Single,World Record,2018
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,141.62,WR Single,World Record,2019
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,141.62,WR Single,World Record,2020
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,141.62,WR Single,World Record,2021
555bf,5x5x5 Blindfolded,2019,12,15,2016CHAP04,Stanley Chapel,United States,North America,MichiganCubingClubEpsilon2019,141.62,147.63,141.62,WR Single,World Record,2022
555bf,5x5x5 Blindfolded,2023,11,10,2016CHAP04,Stanley Chapel,United States,North America,VirginiaChampionship2023,124.41,-1,124.41,WR Single,World Record,2023
555bf,5x5x5 Blindfolded,2023,11,10,2016CHAP04,Stanley Chapel,United States,North America,VirginiaChampionship2023,124.41,-1,124.41,WR Single,World Record,2024
666,6x6x6 Cube,2009,12,20,2007YUNQ01,Yunqi Ouyang (欧阳韵奇),China,Asia,BeijingWinter2009,228.97,230.71,230.71,NR Average,China Record,2009
666,6x6x6 Cube,2009,8,8,2008VIRO01,Philippe Virouleau,France,Europe,DauphineOpen2009,211.72,213.31,213.31,NR Average,France Record,2009
666,6x6x6 Cube,2010,12,18,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,MalaysianCubeOpen2010,193.77,205.2,205.2,NR Average,Malaysia Record,2010
666,6x6x6 Cube,2010,7,11,2008LEEP01,Lee Poon Kit (李本杰),China,Asia,GuangzhouBigCubes2010,175.16,182.07,182.07,NR Average,China Record,2010
666,6x6x6 Cube,2010,3,20,2008VIRO01,Philippe Virouleau,France,Europe,MontpellierOpen2010,197.69,213.04,213.04,NR Average,France Record,2010
666,6x6x6 Cube,2011,6,25,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,MelbourneWinterOpen2011,176.05,194.28,194.28,NR Average,Malaysia Record,2011
666,6x6x6 Cube,2011,10,3,2008GANC02,Kam Chor Kin (甘楚健),China,Asia,SuzhouOpen2011,134.83,137.45,137.45,NR Average,China Record,2011
666,6x6x6 Cube,2011,12,17,2010KADD01,Abdelhak Kaddour,France,Europe,MagicOpen2011,177.38,201.02,201.02,NR Average,France Record,2011
666,6x6x6 Cube,2012,8,18,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,Guangdong2012,158.34,164.88,164.88,NR Average,Malaysia Record,2012
666,6x6x6 Cube,2012,7,29,2010CHEN20,Lin Chen (陈霖),China,Asia,QingdaoOpen2012,123.81,128.2,128.2,NR Average,China Record,2012
666,6x6x6 Cube,2012,8,31,2010KADD01,Abdelhak Kaddour,France,Europe,GaleriesLafayetteOpen2012,158.27,171.23,171.23,NR Average,France Record,2012
666,6x6x6 Cube,2013,8,24,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,GuildfordOpen2013,145.85,151.91,151.91,NR Average,Malaysia Record,2013
666,6x6x6 Cube,2013,7,27,2010CHEN20,Lin Chen (陈霖),China,Asia,HefeiOpen2013,119.33,125.04,125.04,NR Average,China Record,2013
666,6x6x6 Cube,2013,4,27,2010KADD01,Abdelhak Kaddour,France,Europe,France2013,145.77,158.38,158.38,NR Average,France Record,2013
666,6x6x6 Cube,2013,8,24,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,GuildfordOpen2013,145.85,151.91,151.91,NR Average,Malaysia Record,2014
666,6x6x6 Cube,2013,7,27,2010CHEN20,Lin Chen (陈霖),China,Asia,HefeiOpen2013,119.33,125.04,125.04,NR Average,China Record,2014
666,6x6x6 Cube,2013,4,27,2010KADD01,Abdelhak Kaddour,France,Europe,France2013,145.77,158.38,158.38,NR Average,France Record,2014
666,6x6x6 Cube,2015,8,22,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,HongKongSummerCubeDay2015,134.21,141.71,141.71,NR Average,Malaysia Record,2015
666,6x6x6 Cube,2015,10,9,2010CHEN20,Lin Chen (陈霖),China,Asia,KoreanKAISTstyle2015,121.24,124.23,124.23,NR Average,China Record,2015
666,6x6x6 Cube,2015,9,12,2010KADD01,Abdelhak Kaddour,France,Europe,ChampagneOpen2015,130.47,136.21,136.21,NR Average,France Record,2015
666,6x6x6 Cube,2015,8,22,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,HongKongSummerCubeDay2015,134.21,141.71,141.71,NR Average,Malaysia Record,2016
666,6x6x6 Cube,2016,11,5,2010CHEN20,Lin Chen (陈霖),China,Asia,ShanghaiWinterisComing2016,106.84,112.68,112.68,NR Average,China Record,2016
666,6x6x6 Cube,2016,12,3,2010KADD01,Abdelhak Kaddour,France,Europe,NancyOpen2016,122.67,125.01,125.01,NR Average,France Record,2016
666,6x6x6 Cube,2017,6,18,2012WENI01,Ivan Lew Yi Wen (刘义文),Malaysia,Asia,SingaporeSpecial2017,112.34,121.63,121.63,NR Average,Malaysia Record,2017
666,6x6x6 Cube,2017,12,10,2012ZHAN08,Anyu Zhang (张安宇),China,Asia,BignBlind2017,104.09,107.62,107.62,NR Average,China Record,2017
666,6x6x6 Cube,2017,11,11,2010KADD01,Abdelhak Kaddour,France,Europe,Museesuissedujeu2017,103.11,108.21,108.21,NR Average,France Record,2017
666,6x6x6 Cube,2018,8,17,2012WENI01,Ivan Lew Yi Wen (刘义文),Malaysia,Asia,AsianChampionship2018,95.4,106.36,106.36,NR Average,Malaysia Record,2018
666,6x6x6 Cube,2018,9,29,2015XION03,Max Xiong (熊锐明),China,Asia,OakvilleLimitedFall2018,90.73,96.03,96.03,NR Average,China Record,2018
666,6x6x6 Cube,2018,7,19,2010KADD01,Abdelhak Kaddour,France,Europe,Euro2018,93.22,99.67,99.67,NR Average,France Record,2018
666,6x6x6 Cube,2019,11,22,2009SIEW03,Manfred Siew Ee Sheng (蕭奕晟),Malaysia,Asia,MalaysiaCubeChampionship2019,94.72,100.19,100.19,NR Average,Malaysia Record,2019
666,6x6x6 Cube,2019,8,1,2015XION03,Max Xiong (熊锐明),China,Asia,CubingUSANationals2019,87.71,94.25,94.25,NR Average,China Record,2019
666,6x6x6 Cube,2019,4,20,2010KADD01,Abdelhak Kaddour,France,Europe,FrenchChampionship2019,88.95,96.89,96.89,NR Average,France Record,2019
666,6x6x6 Cube,2020,2,8,2012WENI01,Ivan Lew Yi Wen (刘义文),Malaysia,Asia,FontwellOpen2020,98.61,99.62,99.62,NR Average,Malaysia Record,2020
666,6x6x6 Cube,2019,8,1,2015XION03,Max Xiong (熊锐明),China,Asia,CubingUSANationals2019,87.71,94.25,94.25,NR Average,China Record,2020
666,6x6x6 Cube,2019,4,20,2010KADD01,Abdelhak Kaddour,France,Europe,FrenchChampionship2019,88.95,96.89,96.89,NR Average,France Record,2020
666,6x6x6 Cube,2020,2,8,2012WENI01,Ivan Lew Yi Wen (刘义文),Malaysia,Asia,FontwellOpen2020,98.61,99.62,99.62,NR Average,Malaysia Record,2021
666,6x6x6 Cube,2021,3,27,2019ZHOU51,Zhangshuai Zhou (周章率),China,Asia,ShaoxingAfternoon2021,85.19,91.7,91.7,NR Average,China Record,2021
666,6x6x6 Cube,2019,4,20,2010KADD01,Abdelhak Kaddour,France,Europe,FrenchChampionship2019,88.95,96.89,96.89,NR Average,France Record,2021
666,6x6x6 Cube,2022,12,9,2016HUNG08,Lim Hung (林弘),Malaysia,Asia,MalaysiaCubeChampionship2022,78.27,86.7,86.7,NR Average,Malaysia Record,2022
666,6x6x6 Cube,2022,9,30,2012ZHAN08,Anyu Zhang (张安宇),China,Asia,AustralianNationals2022,80.31,83.24,83.24,NR Average,China Record,2022
666,6x6x6 Cube,2022,8,19,2010KADD01,Abdelhak Kaddour,France,Europe,GermanNationals2022,91.16,94.86,94.86,NR Average,France Record,2022
666,6x6x6 Cube,2023,12,24,2016HUNG08,Lim Hung (林弘),Malaysia,Asia,SingaporeMasters2023,78.32,79.73,79.73,NR Average,Malaysia Record,2023
666,6x6x6 Cube,2022,9,30,2012ZHAN08,Anyu Zhang (张安宇),China,Asia,AustralianNationals2022,80.31,83.24,83.24,NR Average,China Record,2023
666,6x6x6 Cube,2023,11,18,2010KADD01,Abdelhak Kaddour,France,Europe,RheinNeckarAutumn2023,83.53,88.46,88.46,NR Average,France Record,2023
666,6x6x6 Cube,2024,7,19,2016HUNG08,Lim Hung (林弘),Malaysia,Asia,VietnamChampionship2024,70.98,77.12,77.12,NR Average,Malaysia Record,2024
666,6x6x6 Cube,2024,8,18,2016WUZI04,Ziyu Wu (吴子钰),China,Asia,GuangzhouBigCubes2024,68.16,74.35,74.35,NR Average,China Record,2024
666,6x6x6 Cube,2024,6,15,2010KADD01,Abdelhak Kaddour,France,Europe,RheinNeckarPBJ2024,80.45,84.55,84.55,NR Average,France Record,2024
666,6x6x6 Cube,2009,10,1,2009CHEN35,Weifeng Cheng (程维锋),China,Asia,GuangdongOpen2009,212.03,233.15,212.03,NR Single,China Record,2009
666,6x6x6 Cube,2009,8,8,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,DauphineOpen2009,193.52,214.18,193.52,NR Single,France Record,2009
666,6x6x6 Cube,2010,12,18,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,MalaysianCubeOpen2010,193.77,205.2,193.77,NR Single,Malaysia Record,2010
666,6x6x6 Cube,2010,7,11,2008LEEP01,Lee Poon Kit (李本杰),China,Asia,GuangzhouBigCubes2010,175.16,182.07,175.16,NR Single,China Record,2010
666,6x6x6 Cube,2009,8,8,2008HANK01,Kanneti Sae Han (คันธ์เนตี แซ่ห่าน),France,Europe,DauphineOpen2009,193.52,214.18,193.52,NR Single,France Record,2010
666,6x6x6 Cube,2011,6,25,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,MelbourneWinterOpen2011,176.05,194.28,176.05,NR Single,Malaysia Record,2011
666,6x6x6 Cube,2011,8,20,2008GANC02,Kam Chor Kin (甘楚健),China,Asia,HangzhouOpen2011,126.56,147.36,126.56,NR Single,China Record,2011
666,6x6x6 Cube,2011,12,17,2010KADD01,Abdelhak Kaddour,France,Europe,MagicOpen2011,177.38,201.02,177.38,NR Single,France Record,2011
666,6x6x6 Cube,2012,8,18,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,Guangdong2012,158.34,164.88,158.34,NR Single,Malaysia Record,2012
666,6x6x6 Cube,2012,10,27,2009JIAN12,Congbiao Jiang (蒋丛骉),China,Asia,NanjingAutumn2012,116.23,130.08,116.23,NR Single,China Record,2012
666,6x6x6 Cube,2012,8,31,2010KADD01,Abdelhak Kaddour,France,Europe,GaleriesLafayetteOpen2012,158.27,171.23,158.27,NR Single,France Record,2012
666,6x6x6 Cube,2013,1,26,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,TaylorOpen2013,142.83,158.01,142.83,NR Single,Malaysia Record,2013
666,6x6x6 Cube,2012,10,27,2009JIAN12,Congbiao Jiang (蒋丛骉),China,Asia,NanjingAutumn2012,116.23,130.08,116.23,NR Single,China Record,2013
666,6x6x6 Cube,2013,4,27,2010KADD01,Abdelhak Kaddour,France,Europe,France2013,145.77,158.38,145.77,NR Single,France Record,2013
666,6x6x6 Cube,2013,1,26,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,TaylorOpen2013,142.83,158.01,142.83,NR Single,Malaysia Record,2014
666,6x6x6 Cube,2012,10,27,2009JIAN12,Congbiao Jiang (蒋丛骉),China,Asia,NanjingAutumn2012,116.23,130.08,116.23,NR Single,China Record,2014
666,6x6x6 Cube,2013,4,27,2010KADD01,Abdelhak Kaddour,France,Europe,France2013,145.77,158.38,145.77,NR Single,France Record,2014
666,6x6x6 Cube,2015,8,22,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,HongKongSummerCubeDay2015,134.21,141.71,134.21,NR Single,Malaysia Record,2015
666,6x6x6 Cube,2015,10,2,2010CHEN20,Lin Chen (陈霖),China,Asia,ChinaChampionship2015,116.23,125.52,116.23,NR Single,China Record,2015
666,6x6x6 Cube,2015,10,24,2012YEMI01,Michel Ye,France,Europe,NancyOpen2015,123.1,145.41,123.1,NR Single,France Record,2015
666,6x6x6 Cube,2015,8,22,2009JUNY01,Howard Wong Jun Yen (黄俊仁),Malaysia,Asia,HongKongSummerCubeDay2015,134.21,141.71,134.21,NR Single,Malaysia Record,2016
666,6x6x6 Cube,2016,11,5,2011WANG30,Jingzheng Wang (王景正),China,Asia,ShanghaiWinterisComing2016,102.83,119.27,102.83,NR Single,China Record,2016
666,6x6x6 Cube,2016,12,3,2010KADD01,Abdelhak Kaddour,France,Europe,NancyOpen2016,122.67,125.01,122.67,NR Single,France Record,2016
666,6x6x6 Cube,2017,6,18,2012WENI01,Ivan Lew Yi Wen (刘义文),Malaysia,Asia,SingaporeSpecial2017,112.34,121.63,112.34,NR Single,Malaysia Record,2017
666,6x6x6 Cube,2017,8,5,2012ZHAN08,Anyu Zhang (张安宇),China,Asia,InnerMongoliaSummer2017,97.57,111.95,97.57,NR Single,China Record,2017
666,6x6x6 Cube,2017,11,25,2010KADD01,Abdelhak Kaddour,France,Europe,NancyOpen2017,100.53,110.28,100.53,NR Single,France Record,2017
666,6x6x6 Cube,2018,11,23,2012WENI01,Ivan Lew Yi Wen (刘义文),Malaysia,Asia,MalaysiaCubeChampionship2018,94.05,108.62,94.05,NR Single,Malaysia Record,2018
666,6x6x6 Cube,2018,7,21,2012ZHAN08,Anyu Zhang (张安宇),China,Asia,ShenzhenOpen2018,90.33,102.78,90.33,NR Single,China Record,2018
666,6x6x6 Cube,2018,7,19,2010KADD01,Abdelhak Kaddour,France,Europe,Euro2018,93.22,99.67,93.22,NR Single,France Record,2018
666,6x6x6 Cube,2019,12,7,2009SIEW03,Manfred Siew Ee Sheng (蕭奕晟),Malaysia,Asia,PahangCubeOpen2019,92.29,101.53,92.29,NR Single,Malaysia Record,2019
666,6x6x6 Cube,2019,12,8,2013WANG67,Xuming Wang (王旭明),China,Asia,BignBlindGuangzhou2019,85.79,96.62,85.79,NR Single,China Record,2019
666,6x6x6 Cube,2019,4,20,2010KADD01,Abdelhak Kaddour,France,Europe,FrenchChampionship2019,88.95,96.89,88.95,NR Single,France Record,2019
666,6x6x6 Cube,2019,12,7,2009SIEW03,Manfred Siew Ee Sheng (蕭奕晟),Malaysia,Asia,PahangCubeOpen2019,92.29,101.53,92.29,NR Single,Malaysia Record,2020
666,6x6x6 Cube,2019,12,8,2013WANG67,Xuming Wang (王旭明),China,Asia,BignBlindGuangzhou2019,85.79,96.62,85.79,NR Single,China Record,2020
666,6x6x6 Cube,2019,4,20,2010KADD01,Abdelhak Kaddour,France,Europe,FrenchChampionship2019,88.95,96.89,88.95,NR Single,France Record,2020
666,6x6x6 Cube,2019,12,7,2009SIEW03,Manfred Siew Ee Sheng (蕭奕晟),Malaysia,Asia,PahangCubeOpen2019,92.29,101.53,92.29,NR Single,Malaysia Record,2021
666,6x6x6 Cube,2021,3,27,2019ZHOU51,Zhangshuai Zhou (周章率),China,Asia,ShaoxingAfternoon2021,85.19,91.7,85.19,NR Single,China Record,2021
666,6x6x6 Cube,2019,4,20,2010KADD01,Abdelhak Kaddour,France,Europe,FrenchChampionship2019,88.95,96.89,88.95,NR Single,France Record,2021
666,6x6x6 Cube,2022,12,9,2016HUNG08,Lim Hung (林弘),Malaysia,Asia,MalaysiaCubeChampionship2022,77.84,89.74,77.84,NR Single,Malaysia Record,2022
