eventId,eventName,countryName,count,rankType
sq1,Square-1,Argentina,1,Average
sq1,Square-1,Argentina,1,Single
sq1,Square-1,Australia,4,Average
sq1,Square-1,Australia,6,Single
sq1,Square-1,Brazil,2,Average
sq1,Square-1,Brazil,2,Single
sq1,Square-1,Canada,2,Average
sq1,Square-1,Canada,2,Single
sq1,Square-1,China,5,Average
sq1,Square-1,China,1,Single
sq1,Square-1,Chinese Taipei,3,Average
sq1,Square-1,Chinese Taipei,3,Single
sq1,Square-1,Colombia,1,Average
sq1,Square-1,Colombia,1,Single
sq1,Square-1,Czech Republic,2,Average
sq1,Square-1,Denmark,2,Average
sq1,Square-1,Denmark,2,Single
sq1,Square-1,Finland,1,Average
sq1,Square-1,Finland,1,Single
sq1,Square-1,France,1,Average
sq1,Square-1,France,2,Single
sq1,Square-1,"Hong Kong, China",1,Single
sq1,Square-1,Indonesia,1,Average
sq1,Square-1,Indonesia,2,Single
sq1,Square-1,Italy,3,Average
sq1,Square-1,Italy,3,Single
sq1,Square-1,Japan,2,Average
sq1,Square-1,Japan,1,Single
sq1,Square-1,Lithuania,1,Single
sq1,Square-1,Malaysia,1,Average
sq1,Square-1,Malaysia,3,Single
sq1,Square-1,Mexico,1,Average
sq1,Square-1,Mexico,1,Single
sq1,Square-1,Netherlands,2,Average
sq1,Square-1,Netherlands,3,Single
sq1,Square-1,New Zealand,1,Average
sq1,Square-1,New Zealand,1,Single
sq1,Square-1,Peru,1,Average
sq1,Square-1,Peru,1,Single
sq1,Square-1,Poland,6,Average
sq1,Square-1,Poland,6,Single
sq1,Square-1,Republic of Korea,5,Average
sq1,Square-1,Republic of Korea,4,Single
sq1,Square-1,Romania,1,Average
sq1,Square-1,Russia,1,Average
sq1,Square-1,Singapore,2,Average
sq1,Square-1,Singapore,2,Single
sq1,Square-1,Spain,1,Average
sq1,Square-1,Spain,1,Single
sq1,Square-1,Sweden,1,Average
sq1,Square-1,Sweden,1,Single
sq1,Square-1,Switzerland,1,Average
sq1,Square-1,Switzerland,1,Single
sq1,Square-1,Ukraine,1,Single
sq1,Square-1,United Kingdom,2,Average
sq1,Square-1,United Kingdom,4,Single
sq1,Square-1,United States,46,Average
sq1,Square-1,United States,43,Single
